2017-08-22 15:01:55,661 INFO: android_total=88, ios_total=12, android_error=37, ios_error=6
2017-08-24 08:35:48,422 INFO: android_total=85, ios_total=15, android_error=47, ios_error=7
2017-08-24 08:35:48,856 INFO: android_total=91, ios_total=9, android_error=68, ios_error=6
2017-08-24 08:35:49,329 INFO: android_total=88, ios_total=12, android_error=61, ios_error=2
2017-08-24 08:35:49,530 INFO: android_total=12, ios_total=0, android_error=11, ios_error=0
2017-08-24 08:35:49,901 INFO: android_total=84, ios_total=4, android_error=35, ios_error=2
2017-08-24 08:35:50,949 INFO: android_total=82, ios_total=18, android_error=54, ios_error=5
2017-08-24 08:35:51,490 INFO: android_total=85, ios_total=15, android_error=59, ios_error=4
2017-08-24 08:35:51,916 INFO: android_total=89, ios_total=11, android_error=66, ios_error=5
2017-08-24 08:35:52,349 INFO: android_total=87, ios_total=13, android_error=62, ios_error=3
2017-08-24 08:35:52,828 INFO: android_total=85, ios_total=15, android_error=37, ios_error=7
2017-08-24 08:35:53,195 INFO: android_total=88, ios_total=12, android_error=61, ios_error=3
2017-08-24 08:35:53,649 INFO: android_total=84, ios_total=16, android_error=57, ios_error=5
2017-08-24 08:35:54,083 INFO: android_total=86, ios_total=14, android_error=57, ios_error=4
2017-08-24 08:35:54,793 INFO: android_total=82, ios_total=18, android_error=53, ios_error=11
2017-08-24 08:35:55,016 INFO: android_total=14, ios_total=3, android_error=9, ios_error=1
2017-08-24 08:35:55,339 INFO: android_total=75, ios_total=8, android_error=31, ios_error=1
2017-08-24 08:35:56,549 INFO: android_total=87, ios_total=13, android_error=57, ios_error=4
2017-08-24 08:35:57,191 INFO: android_total=81, ios_total=19, android_error=57, ios_error=9
2017-08-24 08:35:57,418 INFO: android_total=42, ios_total=4, android_error=15, ios_error=1
2017-08-24 08:37:54,947 INFO: android_total=65, ios_total=35, android_error=34, ios_error=9
2017-08-24 08:37:55,396 INFO: android_total=80, ios_total=20, android_error=34, ios_error=5
2017-08-24 08:37:55,758 INFO: android_total=69, ios_total=31, android_error=33, ios_error=13
2017-08-24 08:37:56,151 INFO: android_total=91, ios_total=9, android_error=27, ios_error=2
2017-08-24 08:37:56,585 INFO: android_total=80, ios_total=20, android_error=43, ios_error=6
2017-08-24 08:37:57,029 INFO: android_total=78, ios_total=22, android_error=38, ios_error=1
2017-08-24 08:37:57,565 INFO: android_total=81, ios_total=19, android_error=39, ios_error=5
2017-08-24 08:37:58,005 INFO: android_total=79, ios_total=21, android_error=47, ios_error=2
2017-08-24 08:37:58,447 INFO: android_total=94, ios_total=6, android_error=36, ios_error=3
2017-08-24 08:37:58,825 INFO: android_total=65, ios_total=26, android_error=36, ios_error=7
2017-08-24 08:37:59,002 INFO: android_total=8, ios_total=1, android_error=1, ios_error=0
2017-08-24 08:37:59,885 INFO: android_total=72, ios_total=17, android_error=35, ios_error=7
2017-08-24 08:38:00,082 INFO: android_total=24, ios_total=0, android_error=8, ios_error=0
2017-08-24 09:09:01,425 INFO: android_total=73, ios_total=27, android_error=21, ios_error=7
2017-08-24 09:09:01,765 INFO: android_total=49, ios_total=10, android_error=19, ios_error=5
2017-08-24 09:09:02,031 INFO: android_total=33, ios_total=8, android_error=11, ios_error=1
2017-08-24 09:11:10,583 INFO: android_total=70, ios_total=30, android_error=50, ios_error=13
2017-08-24 09:11:11,039 INFO: android_total=84, ios_total=16, android_error=53, ios_error=7
2017-08-24 09:11:11,520 INFO: android_total=91, ios_total=9, android_error=57, ios_error=3
2017-08-24 09:11:11,994 INFO: android_total=86, ios_total=14, android_error=35, ios_error=0
2017-08-24 09:11:12,367 INFO: android_total=92, ios_total=8, android_error=59, ios_error=3
2017-08-24 09:11:12,824 INFO: android_total=86, ios_total=14, android_error=63, ios_error=5
2017-08-24 09:11:13,274 INFO: android_total=84, ios_total=16, android_error=51, ios_error=4
2017-08-24 09:11:13,688 INFO: android_total=88, ios_total=12, android_error=62, ios_error=9
2017-08-24 09:11:14,181 INFO: android_total=89, ios_total=11, android_error=63, ios_error=3
2017-08-24 09:11:14,346 INFO: android_total=5, ios_total=0, android_error=2, ios_error=0
2017-08-24 09:11:14,713 INFO: android_total=90, ios_total=5, android_error=39, ios_error=2
2017-08-24 09:11:15,920 INFO: android_total=85, ios_total=15, android_error=60, ios_error=6
2017-08-24 09:11:16,607 INFO: android_total=84, ios_total=16, android_error=55, ios_error=5
2017-08-24 09:11:17,080 INFO: android_total=86, ios_total=14, android_error=61, ios_error=2
2017-08-24 09:11:17,516 INFO: android_total=90, ios_total=10, android_error=58, ios_error=5
2017-08-24 09:11:17,991 INFO: android_total=89, ios_total=11, android_error=61, ios_error=3
2017-08-24 09:11:18,363 INFO: android_total=84, ios_total=16, android_error=37, ios_error=8
2017-08-24 09:11:18,826 INFO: android_total=87, ios_total=13, android_error=58, ios_error=1
2017-08-24 09:11:19,284 INFO: android_total=83, ios_total=17, android_error=57, ios_error=7
2017-08-24 09:11:19,729 INFO: android_total=86, ios_total=14, android_error=54, ios_error=6
2017-08-24 09:11:20,022 INFO: android_total=18, ios_total=5, android_error=12, ios_error=3
2017-08-24 09:11:20,513 INFO: android_total=71, ios_total=6, android_error=28, ios_error=3
2017-08-24 09:11:21,456 INFO: android_total=86, ios_total=14, android_error=57, ios_error=7
2017-08-24 09:11:21,902 INFO: android_total=88, ios_total=12, android_error=55, ios_error=3
2017-08-24 09:11:22,363 INFO: android_total=83, ios_total=17, android_error=55, ios_error=9
2017-08-24 09:11:22,532 INFO: android_total=5, ios_total=1, android_error=5, ios_error=0
2017-08-24 09:11:22,808 INFO: android_total=65, ios_total=9, android_error=24, ios_error=1
2017-08-24 09:45:17,798 INFO: android_total=63, ios_total=37, android_error=36, ios_error=16
2017-08-24 09:45:18,236 INFO: android_total=66, ios_total=34, android_error=40, ios_error=12
2017-08-24 09:45:18,686 INFO: android_total=60, ios_total=40, android_error=34, ios_error=14
2017-08-24 09:45:18,939 INFO: android_total=20, ios_total=4, android_error=13, ios_error=3
2017-08-24 09:45:19,131 INFO: android_total=12, ios_total=2, android_error=5, ios_error=1
2017-08-24 09:51:26,543 INFO: android_total=83, ios_total=15, android_error=50, ios_error=5
2017-08-24 09:51:26,745 INFO: android_total=15, ios_total=0, android_error=6, ios_error=0
2017-08-24 10:46:28,793 INFO: android_total=65, ios_total=35, android_error=34, ios_error=9
2017-08-24 10:46:29,305 INFO: android_total=81, ios_total=19, android_error=34, ios_error=5
2017-08-24 10:46:29,732 INFO: android_total=68, ios_total=32, android_error=33, ios_error=13
2017-08-24 10:46:30,163 INFO: android_total=91, ios_total=9, android_error=26, ios_error=2
2017-08-24 10:46:30,627 INFO: android_total=80, ios_total=20, android_error=43, ios_error=6
2017-08-24 10:46:31,059 INFO: android_total=78, ios_total=22, android_error=38, ios_error=1
2017-08-24 10:46:31,628 INFO: android_total=81, ios_total=19, android_error=39, ios_error=5
2017-08-24 10:46:32,092 INFO: android_total=79, ios_total=21, android_error=48, ios_error=2
2017-08-24 10:46:32,546 INFO: android_total=94, ios_total=6, android_error=36, ios_error=3
2017-08-24 10:46:32,957 INFO: android_total=66, ios_total=26, android_error=35, ios_error=7
2017-08-24 10:46:33,123 INFO: android_total=7, ios_total=1, android_error=1, ios_error=0
2017-08-24 10:46:34,064 INFO: android_total=72, ios_total=17, android_error=35, ios_error=7
2017-08-24 10:46:34,277 INFO: android_total=25, ios_total=0, android_error=8, ios_error=0
2017-08-24 11:07:26,087 INFO: android_total=86, ios_total=14, android_error=36, ios_error=6
2017-08-24 11:07:26,569 INFO: android_total=84, ios_total=16, android_error=43, ios_error=5
2017-08-24 11:07:26,813 INFO: android_total=25, ios_total=1, android_error=9, ios_error=0
2017-08-24 11:07:27,054 INFO: android_total=32, ios_total=5, android_error=7, ios_error=2
2017-08-24 11:26:17,594 INFO: android_total=69, ios_total=31, android_error=47, ios_error=13
2017-08-24 11:26:18,113 INFO: android_total=86, ios_total=14, android_error=56, ios_error=7
2017-08-24 11:26:18,576 INFO: android_total=91, ios_total=9, android_error=55, ios_error=3
2017-08-24 11:26:19,032 INFO: android_total=89, ios_total=11, android_error=59, ios_error=4
2017-08-24 11:26:19,469 INFO: android_total=88, ios_total=12, android_error=64, ios_error=4
2017-08-24 11:26:19,916 INFO: android_total=83, ios_total=17, android_error=47, ios_error=8
2017-08-24 11:26:20,374 INFO: android_total=91, ios_total=9, android_error=31, ios_error=1
2017-08-24 11:26:20,806 INFO: android_total=90, ios_total=10, android_error=69, ios_error=6
2017-08-24 11:26:21,282 INFO: android_total=90, ios_total=10, android_error=59, ios_error=1
2017-08-24 11:26:21,645 INFO: android_total=62, ios_total=9, android_error=42, ios_error=4
2017-08-24 11:26:21,865 INFO: android_total=27, ios_total=2, android_error=15, ios_error=0
2017-08-24 11:26:23,045 INFO: android_total=82, ios_total=18, android_error=53, ios_error=5
2017-08-24 11:26:23,482 INFO: android_total=83, ios_total=17, android_error=61, ios_error=4
2017-08-24 11:26:23,937 INFO: android_total=91, ios_total=9, android_error=60, ios_error=4
2017-08-24 11:26:24,354 INFO: android_total=90, ios_total=10, android_error=61, ios_error=2
2017-08-24 11:26:25,101 INFO: android_total=89, ios_total=11, android_error=56, ios_error=1
2017-08-24 11:26:25,564 INFO: android_total=79, ios_total=21, android_error=54, ios_error=8
2017-08-24 11:26:26,044 INFO: android_total=88, ios_total=12, android_error=55, ios_error=6
2017-08-24 11:26:26,434 INFO: android_total=87, ios_total=13, android_error=34, ios_error=8
2017-08-24 11:26:26,922 INFO: android_total=81, ios_total=19, android_error=54, ios_error=8
2017-08-24 11:26:27,243 INFO: android_total=61, ios_total=11, android_error=41, ios_error=3
2017-08-24 11:26:27,450 INFO: android_total=25, ios_total=3, android_error=10, ios_error=0
2017-08-24 11:26:28,417 INFO: android_total=84, ios_total=16, android_error=53, ios_error=6
2017-08-24 11:26:28,634 INFO: android_total=19, ios_total=5, android_error=15, ios_error=4
2017-08-24 11:26:28,844 INFO: android_total=20, ios_total=1, android_error=4, ios_error=0
2017-08-24 11:54:59,917 INFO: android_total=84, ios_total=16, android_error=36, ios_error=7
2017-08-24 11:55:00,420 INFO: android_total=91, ios_total=9, android_error=50, ios_error=4
2017-08-24 11:55:00,877 INFO: android_total=76, ios_total=10, android_error=41, ios_error=3
2017-08-24 11:55:01,181 INFO: android_total=42, ios_total=5, android_error=11, ios_error=2
2017-08-24 12:10:37,621 INFO: android_total=81, ios_total=19, android_error=28, ios_error=8
2017-08-24 12:10:38,107 INFO: android_total=88, ios_total=12, android_error=38, ios_error=4
2017-08-24 12:10:38,539 INFO: android_total=69, ios_total=11, android_error=30, ios_error=4
2017-08-24 12:10:38,883 INFO: android_total=49, ios_total=6, android_error=12, ios_error=2
2017-08-24 12:16:33,066 INFO: android_total=65, ios_total=35, android_error=34, ios_error=9
2017-08-24 12:16:33,499 INFO: android_total=80, ios_total=20, android_error=35, ios_error=5
2017-08-24 12:16:33,937 INFO: android_total=69, ios_total=31, android_error=34, ios_error=13
2017-08-24 12:16:34,355 INFO: android_total=91, ios_total=9, android_error=27, ios_error=2
2017-08-24 12:16:34,836 INFO: android_total=79, ios_total=21, android_error=41, ios_error=6
2017-08-24 12:16:35,333 INFO: android_total=77, ios_total=23, android_error=39, ios_error=2
2017-08-24 12:16:35,838 INFO: android_total=83, ios_total=17, android_error=39, ios_error=4
2017-08-24 12:16:36,290 INFO: android_total=77, ios_total=23, android_error=48, ios_error=2
2017-08-24 12:16:36,708 INFO: android_total=93, ios_total=7, android_error=36, ios_error=3
2017-08-24 12:16:37,083 INFO: android_total=70, ios_total=24, android_error=38, ios_error=7
2017-08-24 12:16:37,237 INFO: android_total=6, ios_total=0, android_error=1, ios_error=0
2017-08-24 12:16:38,203 INFO: android_total=66, ios_total=17, android_error=31, ios_error=7
2017-08-24 12:16:38,416 INFO: android_total=25, ios_total=0, android_error=8, ios_error=0
2017-08-24 12:20:30,354 INFO: android_total=68, ios_total=32, android_error=47, ios_error=12
2017-08-24 12:20:30,847 INFO: android_total=85, ios_total=15, android_error=55, ios_error=9
2017-08-24 12:20:31,321 INFO: android_total=88, ios_total=12, android_error=55, ios_error=3
2017-08-24 12:20:31,789 INFO: android_total=91, ios_total=9, android_error=59, ios_error=2
2017-08-24 12:20:32,244 INFO: android_total=87, ios_total=13, android_error=39, ios_error=0
2017-08-24 12:20:32,665 INFO: android_total=86, ios_total=14, android_error=59, ios_error=6
2017-08-24 12:20:33,126 INFO: android_total=88, ios_total=12, android_error=51, ios_error=3
2017-08-24 12:20:33,593 INFO: android_total=86, ios_total=14, android_error=60, ios_error=9
2017-08-24 12:20:34,011 INFO: android_total=90, ios_total=10, android_error=62, ios_error=2
2017-08-24 12:20:34,195 INFO: android_total=12, ios_total=0, android_error=9, ios_error=0
2017-08-24 12:20:34,539 INFO: android_total=83, ios_total=5, android_error=32, ios_error=2
2017-08-24 12:20:35,619 INFO: android_total=90, ios_total=10, android_error=62, ios_error=5
2017-08-24 12:20:36,058 INFO: android_total=83, ios_total=17, android_error=56, ios_error=6
2017-08-24 12:20:36,532 INFO: android_total=86, ios_total=14, android_error=63, ios_error=4
2017-08-24 12:20:36,982 INFO: android_total=90, ios_total=10, android_error=58, ios_error=5
2017-08-24 12:20:37,471 INFO: android_total=87, ios_total=13, android_error=59, ios_error=4
2017-08-24 12:20:37,872 INFO: android_total=85, ios_total=15, android_error=38, ios_error=6
2017-08-24 12:20:38,330 INFO: android_total=87, ios_total=13, android_error=51, ios_error=1
2017-08-24 12:20:38,840 INFO: android_total=81, ios_total=19, android_error=58, ios_error=8
2017-08-24 12:20:39,296 INFO: android_total=86, ios_total=14, android_error=51, ios_error=6
2017-08-24 12:20:39,541 INFO: android_total=16, ios_total=5, android_error=8, ios_error=3
2017-08-24 12:20:39,864 INFO: android_total=74, ios_total=5, android_error=28, ios_error=2
2017-08-24 12:20:41,122 INFO: android_total=86, ios_total=14, android_error=55, ios_error=7
2017-08-24 12:20:41,569 INFO: android_total=87, ios_total=13, android_error=58, ios_error=3
2017-08-24 12:20:42,030 INFO: android_total=83, ios_total=17, android_error=53, ios_error=10
2017-08-24 12:20:42,202 INFO: android_total=2, ios_total=1, android_error=2, ios_error=0
2017-08-24 12:20:42,511 INFO: android_total=62, ios_total=8, android_error=24, ios_error=1
2017-08-24 12:30:12,939 INFO: android_total=65, ios_total=35, android_error=34, ios_error=9
2017-08-24 12:30:13,454 INFO: android_total=80, ios_total=20, android_error=35, ios_error=5
2017-08-24 12:30:13,928 INFO: android_total=69, ios_total=31, android_error=34, ios_error=13
2017-08-24 12:30:14,367 INFO: android_total=91, ios_total=9, android_error=27, ios_error=2
2017-08-24 12:30:14,841 INFO: android_total=80, ios_total=20, android_error=41, ios_error=6
2017-08-24 12:30:15,340 INFO: android_total=78, ios_total=22, android_error=38, ios_error=1
2017-08-24 12:30:15,832 INFO: android_total=81, ios_total=19, android_error=39, ios_error=5
2017-08-24 12:30:16,362 INFO: android_total=79, ios_total=21, android_error=47, ios_error=2
2017-08-24 12:30:16,882 INFO: android_total=93, ios_total=7, android_error=36, ios_error=3
2017-08-24 12:30:17,343 INFO: android_total=68, ios_total=26, android_error=37, ios_error=7
2017-08-24 12:30:17,510 INFO: android_total=6, ios_total=0, android_error=1, ios_error=0
2017-08-24 12:30:18,478 INFO: android_total=70, ios_total=17, android_error=34, ios_error=7
2017-08-24 12:30:18,707 INFO: android_total=25, ios_total=0, android_error=8, ios_error=0
2017-08-24 12:43:15,013 INFO: android_total=66, ios_total=34, android_error=38, ios_error=10
2017-08-24 12:43:15,545 INFO: android_total=80, ios_total=20, android_error=32, ios_error=5
2017-08-24 12:43:16,099 INFO: android_total=77, ios_total=23, android_error=32, ios_error=9
2017-08-24 12:43:16,552 INFO: android_total=91, ios_total=9, android_error=26, ios_error=2
2017-08-24 12:43:17,053 INFO: android_total=75, ios_total=25, android_error=41, ios_error=10
2017-08-24 12:43:17,581 INFO: android_total=79, ios_total=21, android_error=40, ios_error=3
2017-08-24 12:43:18,077 INFO: android_total=75, ios_total=25, android_error=39, ios_error=7
2017-08-24 12:43:18,594 INFO: android_total=83, ios_total=17, android_error=40, ios_error=3
2017-08-24 12:43:19,127 INFO: android_total=93, ios_total=7, android_error=36, ios_error=3
